10204,1844,183,8,0,956
10204,1844,202,9,0,1112
10204,1844,207,10,0,1060
10204,1844,215,11,1,8488
10204,1844,221,12,0,1016
10204,1844,235,13,0,968
10204,1844,241,14,0,984
10204,1844,257,15,0,952
10204,1844,275,16,0,940
10204,1844,276,17,0,956
10204,1844,280,18,0,940
10204,1844,296,19,0,900
10204,1844,307,20,0,996
10204,1844,311,21,1,8492
10204,1844,321,22,0,1224
10204,1844,336,23,0,1120
10204,1844,346,24,0,1100
10204,1844,361,25,0,1136
10204,1844,362,26,0,940
10204,1844,386,27,0,1068
10204,1844,387,28,0,1088
10204,1844,396,29,0,1064
10204,1844,411,30,0,1184
10204,1844,412,31,1,8428
10204,1844,432,32,0,1448
10204,1844,433,33,0,1072
10204,1844,440,34,0,1440
10204,1844,455,35,0,1328
10204,1844,461,36,0,1088
10204,1844,471,37,0,1336
10204,1844,486,38,0,1212
10204,1844,507,39,0,1216
10204,1844,508,40,0,1308
10204,1844,513,41,1,8500
10204,1844,527,42,0,1620
10204,1844,538,43,0,1740
10204,1844,546,44,0,2096
10204,1844,557,45,0,2184
10204,1844,561,46,0,3328
10204,1844,571,47,0,2484
10204,1844,590,48,0,2816
10204,1844,596,49,0,3088
10204,1844,611,50,0,5116
10204,1844,612,51,1,8540
10204,1844,621,52,0,3332
10204,1844,636,53,0,4016
10204,1844,641,54,0,3916
10204,1844,657,55,0,5796
10204,1844,661,56,0,4420
10204,1844,679,57,0,4596
10204,1844,686,58,0,5356
10204,1844,702,59,0,4896
10204,1844,707,60,0,5124
10204,1844,716,61,1,8432
10204,1844,727,62,0,4792
10204,1844,741,63,0,4856
10204,1844,747,64,0,5580
10204,1844,752,65,0,4500
10204,1844,765,66,0,4808
10204,1844,777,67,0,5960
10204,1844,786,68,0,4936
10204,1844,797,69,0,4752
10204,1844,811,70,0,4068
10204,1844,812,71,1,8216
10204,1844,822,72,0,3060
10204,1844,836,73,0,2776
10204,1844,843,74,0,2476
10204,1844,852,75,0,3076
10204,1844,865,76,0,2528
10204,1844,879,77,0,1988
10204,1844,886,78,0,1848
10204,1844,893,79,0,1808
10204,1844,907,80,0,2276
10204,1844,918,81,1,8232
10204,1844,927,82,0,1996
10204,1844,936,83,0,2260
10204,1844,943,84,0,2344
10204,1844,957,85,0,2532
10204,1844,969,86,0,2584
10204,1844,972,87,0,2764
10204,1844,980,88,0,2800
10204,1844,993,89,0,3180
10204,1844,1010,90,0,3648
10204,1844,1018,91,1,8412
10204,1844,1027,92,0,3976
10204,1844,1036,93,0,4588
10204,1844,1043,94,0,4508
10204,1844,1063,95,0,4840
10204,1844,1068,96,0,5516
10204,1844,1079,97,0,5032
10204,1844,1086,98,0,5220
10204,1844,1096,99,0,5300
10204,1844,1102,100,0,5732
10204,1844,1111,101,1,9444
10204,1844,1132,102,0,5368
10204,1844,1136,103,0,6244
10204,1844,1143,104,0,6220
10204,1844,1157,105,0,6076
10204,1844,1163,106,0,6796
10204,1844,1177,107,0,6876
10204,1844,1189,108,0,6060
10204,1844,1196,109,0,6744
10204,1844,1207,110,0,6896
10204,1844,1222,111,1,9776
10204,1844,1227,112,0,7724
10204,1844,1239,113,0,6060
10204,1844,1243,114,0,8684
10204,1844,1263,115,0,8708
10204,1844,1264,116,0,7128
10204,1844,1272,117,0,6756
10204,1844,1286,118,0,6332
10204,1844,1297,119,0,5800
10204,1844,1307,120,0,6028
10204,1844,1313,121,1,10732
10204,1844,1322,122,0,6980
10204,1844,1336,123,0,6316
10204,1844,1349,124,0,5168
10204,1844,1357,125,0,6428
10204,1844,1372,126,0,6116
10204,1844,1373,127,0,6104
10204,1844,1386,128,0,4560
10204,1844,1399,129,0,5820
10204,1844,1407,130,0,5164
10204,1844,1413,131,1,11108
10204,1844,1422,132,0,3704
10204,1844,1432,133,0,4788
10204,1844,1443,134,0,3548
10204,1844,1463,135,0,3540
10204,1844,1468,136,0,3328
10204,1844,1472,137,0,4548
10204,1844,1493,138,0,3512
10204,1844,1497,139,0,3832
10204,1844,1510,140,0,3884
10204,1844,1518,141,1,10408
10204,1844,1525,142,0,3748
10204,1844,1538,143,0,4384
10204,1844,1543,144,0,4420
10204,1844,1552,145,0,4476
10204,1844,1563,146,0,3844
10204,1844,1575,147,0,3956
10204,1844,1588,148,0,4024
10204,1844,1599,149,0,3544
10204,1844,1602,150,0,3344
10204,1844,1622,151,1,10316
10204,1844,1625,152,0,3164
10204,1844,1639,153,0,3428
10204,1844,1643,154,0,3904
10204,1844,1652,155,0,4004
10204,1844,1669,156,0,3844
10204,1844,1677,157,0,3912
10204,1844,1693,158,0,3960
10204,1844,1697,159,0,3980
10204,1844,1710,160,0,3648
10204,1844,1718,161,1,9744
10204,1844,1729,162,0,3160
10204,1844,1738,163,0,3712
10204,1844,1743,164,0,3300
10204,1844,1754,165,0,3504
10204,1844,1763,166,0,3188
10204,1844,1772,167,0,3284
10204,1844,1783,168,0,3592
10204,1844,1799,169,0,3420
10204,1844,1802,170,0,3572
10204,1844,1813,171,1,9056
10204,1844,1827,172,0,2968
10204,1844,1833,173,0,3120
10204,1844,1852,174,0,3384
10204,1844,1855,175,0,3296
10204,1844,1868,176,0,3548
10204,1844,1879,177,0,3520
10204,1844,1893,178,0,3380
10204,1844,1897,179,0,3440
10204,1844,1904,180,0,3160
10204,1844,1913,181,1,8536
10204,1844,1922,182,0,2792
10204,1844,1943,183,0,3408
10204,1844,1947,184,0,3172
10204,1844,1952,185,0,3084
10204,1844,1963,186,0,3180
10204,1844,1982,187,0,3508
10204,1844,1988,188,0,3540
10204,1844,2000,189,0,3440
10204,1844,2007,190,0,3216
10204,1844,2013,191,1,8592
10204,1844,2030,192,0,3248
10204,1844,2038,193,0,3560
10204,1844,2052,194,0,3532
10204,1844,2057,195,0,3316
10204,1844,2068,196,0,3700
10204,1844,2074,197,0,3544
10204,1844,2083,198,0,3160
10204,1844,2093,199,0,3360
10204,1844,2108,200,0,3244
10204,1844,2113,201,1,8236
10204,1844,2124,202,0,3208
10204,1844,2133,203,0,3620
10204,1844,2143,204,0,3716
10204,1844,2158,205,0,3860
10204,1844,2168,206,0,4120
10204,1844,2183,207,0,3920
10204,1844,2184,208,0,3488
10204,1844,2197,209,0,3852
10204,1844,2204,210,0,3676
10204,1844,2218,211,1,8928
10204,1844,2230,212,0,3304
10204,1844,2235,213,0,3436
10204,1844,2254,214,0,3416
10204,1844,2258,215,0,3592
10204,1844,2271,216,0,3564
10204,1844,2279,217,0,4000
10204,1844,2285,218,0,3564
10204,1844,2294,219,0,3720
10204,1844,2308,220,0,4112
10204,1844,2321,221,1,9600
10204,1844,2329,222,0,3404
10204,1844,2333,223,0,3880
10204,1844,2349,224,0,3788
10204,1844,2360,225,0,3856
10204,1844,2368,226,0,3796
10204,1844,2379,227,0,4016
10204,1844,2386,228,0,4064
10204,1844,2394,229,0,4896
10204,1844,2404,230,0,4140
10204,1844,2418,231,1,9852
10204,1844,2429,232,0,3512
10204,1844,2433,233,0,3972
10204,1844,2454,234,0,3972
10204,1844,2458,235,0,4032
10204,1844,2468,236,0,4060
10204,1844,2479,237,0,3996
10204,1844,2488,238,0,4448
10204,1844,2504,239,0,4292
10204,1844,2508,240,0,3692
