10205,431,215,8,0,2312
10205,431,229,9,0,2320
10205,431,243,10,0,2312
10205,431,255,11,1,1924
10205,431,269,12,0,2312
10205,431,282,13,0,2320
10205,431,296,14,0,2312
10205,431,308,15,0,2320
10205,431,322,16,0,2312
10205,431,335,17,0,2320
10205,431,349,18,0,2312
10205,431,363,19,0,2320
10205,431,374,20,0,2312
10205,431,390,21,1,1924
10205,431,402,22,0,2312
10205,431,415,23,0,2320
10205,431,429,24,0,2312
10205,431,443,25,0,2320
10205,431,455,26,0,2312
10205,431,469,27,0,2320
10205,431,482,28,0,2312
10205,431,496,29,0,2320
10205,431,508,30,0,2312
10205,431,522,31,1,1924
10205,431,536,32,0,2312
10205,431,549,33,0,2320
10205,431,561,34,0,2312
10205,431,574,35,0,2320
10205,431,590,36,0,2312
10205,431,600,37,0,2320
10205,431,615,38,0,2312
10205,431,629,39,0,2320
10205,431,643,40,0,2312
10205,431,654,41,1,1924
10205,431,669,42,0,2312
10205,431,683,43,0,2320
10205,431,696,44,0,2312
10205,431,710,45,0,2320
10205,431,722,46,0,2312
10205,431,736,47,0,2320
10205,431,749,48,0,2312
10205,431,763,49,0,2320
10205,431,774,50,0,2312
10205,431,790,51,1,1924
10205,431,800,52,0,2312
10205,431,815,53,0,2320
10205,431,829,54,0,2312
10205,431,843,55,0,2320
10205,431,855,56,0,2312
10205,431,868,57,0,2320
10205,431,883,58,0,2312
10205,431,896,59,0,2320
10205,431,908,60,0,2312
10205,431,922,61,1,1924
10205,431,936,62,0,2312
10205,431,949,63,0,2320
10205,431,963,64,0,2312
10205,431,974,65,0,2320
10205,431,990,66,0,2312
10205,431,1004,67,0,2320
10205,431,1015,68,0,2312
10205,431,1030,69,0,2320
10205,431,1043,70,0,2312
10205,431,1057,71,1,1924
10205,431,1069,72,0,2312
10205,431,1083,73,0,2320
10205,431,1094,74,0,2312
10205,431,1110,75,0,2320
10205,431,1122,76,0,2312
10205,431,1135,77,0,2320
10205,431,1150,78,0,2312
10205,431,1163,79,0,2320
10205,431,1177,80,0,2312
10205,431,1190,81,1,1924
10205,431,1204,82,0,2312
10205,431,1215,83,0,2320
10205,431,1230,84,0,2312
10205,431,1243,85,0,2320
10205,431,1257,86,0,2312
10205,431,1269,87,0,2320
10205,431,1283,88,0,2312
10205,431,1294,89,0,2320
10205,431,1310,90,0,2312
10205,431,1322,91,1,1924
10205,431,1336,92,0,2312
10205,431,1350,93,0,2320
10205,431,1363,94,0,2312
10205,431,1377,95,0,2320
10205,431,1390,96,0,2312
10205,431,1404,97,0,2320
10205,431,1415,98,0,2312
10205,431,1430,99,0,2320
10205,431,1443,100,0,2312
10205,431,1457,101,1,1924
10205,431,1471,102,0,2312
10205,431,1483,103,0,2320
10205,431,1497,104,0,2312
10205,431,1510,105,0,2320
10205,431,1524,106,0,2312
10205,431,1536,107,0,2320
10205,431,1550,108,0,2312
10205,431,1563,109,0,2320
10205,431,1577,110,0,2312
10205,431,1588,111,1,1924
10205,431,1604,112,0,2312
10205,431,1615,113,0,2320
10205,431,1630,114,0,2312
10205,431,1644,115,0,2320
10205,431,1657,116,0,2312
10205,431,1671,117,0,2320
10205,431,1683,118,0,2312
10205,431,1697,119,0,2320
10205,431,1710,120,0,2312
10205,431,1724,121,1,1924
10205,431,1735,122,0,2312
10205,431,1750,123,0,2320
10205,431,1763,124,0,2312
10205,431,1777,125,0,2320
10205,431,1790,126,0,2312
10205,431,1804,127,0,2320
10205,431,1818,128,0,2312
10205,431,1830,129,0,2320
10205,431,1844,130,0,2312
10205,431,1855,131,1,1924
10205,431,1871,132,0,2312
10205,431,1883,133,0,2320
10205,431,1897,134,0,2312
10205,431,1910,135,0,2320
10205,431,1924,136,0,2312
10205,431,1936,137,0,2320
10205,431,1950,138,0,2312
10205,431,1963,139,0,2320
10205,431,1975,140,0,2312
10205,431,1990,141,1,1924
10205,431,2004,142,0,2312
10205,431,2018,143,0,2320
10205,431,2030,144,0,2312
10205,431,2044,145,0,2320
10205,431,2055,146,0,2312
10205,431,2071,147,0,2320
10205,431,2083,148,0,2312
10205,431,2097,149,0,2320
10205,431,2111,150,0,2312
10205,431,2124,151,1,1924
10205,431,2138,152,0,2312
10205,431,2150,153,0,2320
10205,431,2163,154,0,2312
10205,431,2175,155,0,2320
10205,431,2190,156,0,2312
10205,431,2204,157,0,2320
10205,431,2218,158,0,2312
10205,431,2230,159,0,2320
10205,431,2244,160,0,2312
10205,431,2255,161,1,1924
10205,431,2271,162,0,2312
10205,431,2285,163,0,2320
10205,431,2297,164,0,2312
10205,431,2311,165,0,2320
10205,431,2324,166,0,2312
10205,431,2338,167,0,2320
10205,431,2350,168,0,2312
10205,431,2363,169,0,2320
10205,431,2377,170,0,2312
10205,431,2390,171,1,1924
10205,431,2404,172,0,2312
10205,431,2418,173,0,2320
10205,431,2432,174,0,2312
10205,431,2444,175,0,2320
10205,431,2458,176,0,2312
10205,431,2471,177,0,2320
10205,431,2485,178,0,2312
10205,431,2497,179,0,2320
10205,431,2511,180,0,2312
10205,431,2522,181,1,1924
10205,431,2538,182,0,2312
10205,431,2550,183,0,2320
10205,431,2563,184,0,2312
10205,431,2577,185,0,2320
10205,431,2590,186,0,2312
10205,431,2605,187,0,2320
10205,431,2618,188,0,2312
10205,431,2632,189,0,2320
10205,431,2644,190,0,2312
10205,431,2658,191,1,1924
10205,431,2669,192,0,2312
10205,431,2685,193,0,2320
10205,431,2697,194,0,2312
10205,431,2711,195,0,2320
10205,431,2722,196,0,2312
10205,431,2738,197,0,2320
10205,431,2752,198,0,2312
10205,431,2763,199,0,2320
10205,431,2779,200,0,2312
10205,431,2790,201,1,1924
10205,431,2805,202,0,2312
10205,431,2818,203,0,2320
10205,431,2832,204,0,2312
10205,431,2844,205,0,2320
10205,431,2858,206,0,2312
10205,431,2871,207,0,2320
10205,431,2885,208,0,2312
10205,431,2897,209,0,2320
10205,431,2910,210,0,2312
10205,431,2925,211,1,1924
10205,431,2938,212,0,2312
10205,431,2952,213,0,2320
10205,431,2965,214,0,2312
10205,431,2979,215,0,2320
10205,431,2990,216,0,2312
10205,431,3005,217,0,2320
10205,431,3018,218,0,2312
10205,431,3032,219,0,2320
10205,431,3044,220,0,2312
10205,431,3058,221,1,1924
10205,431,3072,222,0,2312
10205,431,3085,223,0,2320
10205,431,3097,224,0,2312
10205,431,3111,225,0,2320
10205,431,3125,226,0,2312
10205,431,3138,227,0,2320
10205,431,3150,228,0,2312
10205,431,3163,229,0,2320
10205,431,3179,230,0,2312
10205,431,3190,231,1,1924
10205,431,3205,232,0,2312
10205,431,3216,233,0,2320
10205,431,3230,234,0,2312
10205,431,3244,235,0,2320
10205,431,3257,236,0,2312
10205,431,3272,237,0,2320
10205,431,3285,238,0,2312
10205,431,3299,239,0,2320
10205,431,3311,240,0,2312
10205,431,3325,241,1,1924
10205,431,3338,242,0,2312
10205,431,3352,243,0,2320
10205,431,3363,244,0,2312
10205,431,3379,245,0,2320
10205,431,3393,246,0,2312
10205,431,3405,247,0,2320
10205,431,3418,248,0,2312
10205,431,3432,249,0,2320
10205,431,3446,250,0,2312
10205,431,3458,251,1,1924
10205,431,3472,252,0,2312
10205,431,3485,253,0,2320
10205,431,3499,254,0,2312
10205,431,3511,255,0,2320
10205,431,3525,256,0,2312
10205,431,3538,257,0,2320
10205,431,3552,258,0,2312
10205,431,3566,259,0,2320
10205,431,3579,260,0,2312
10205,431,3593,261,1,1924
10205,431,3605,262,0,2312
10205,431,3619,263,0,2320
10205,431,3630,264,0,2312
10205,431,3646,265,0,2320
10205,431,3658,266,0,2312
10205,431,3672,267,0,2320
10205,431,3685,268,0,2312
10205,431,3699,269,0,2320
10205,431,3713,270,0,2312
10205,431,3725,271,1,1924
10205,431,3738,272,0,2312
10205,431,3752,273,0,2320
10205,431,3766,274,0,2312
10205,431,3779,275,0,2320
10205,431,3791,276,0,2312
10205,431,3805,277,0,2320
10205,431,3819,278,0,2312
10205,431,3832,279,0,2320
10205,431,3846,280,0,2312
10205,431,3860,281,1,1924
10205,431,3872,282,0,2312
10205,431,3886,283,0,2320
10205,431,3899,284,0,2312
10205,431,3913,285,0,2320
10205,431,3925,286,0,2312
10205,431,3938,287,0,2320
10205,431,3952,288,0,2312
10205,431,3965,289,0,2320
10205,431,3979,290,0,2312
10205,431,3993,291,1,1924
10205,431,4005,292,0,2312
10205,431,4019,293,0,2320
10205,431,4033,294,0,2312
10205,431,4046,295,0,2320
10205,431,4060,296,0,2312
10205,431,4072,297,0,2320
10205,431,4086,298,0,2312
10205,431,4097,299,0,2320
10205,431,4113,300,0,2312
10205,431,4125,301,1,1924
10205,431,4138,302,0,2312
10205,431,4152,303,0,2320
10205,431,4166,304,0,2312
10205,431,4180,305,0,2320
10205,431,4193,306,0,2312
10205,431,4205,307,0,2320
10205,431,4219,308,0,2312
10205,431,4233,309,0,2320
10205,431,4246,310,0,2312
10205,431,4260,311,1,1924
10205,431,4272,312,0,2312
10205,431,4286,313,0,2320
10205,431,4299,314,0,2312
10205,431,4313,315,0,2320
10205,431,4325,316,0,2312
10205,431,4340,317,0,2320
10205,431,4354,318,0,2312
10205,431,4366,319,0,2320
10205,431,4380,320,0,2312
10205,431,4393,321,1,1924
10205,431,4405,322,0,2312
10205,431,4419,323,0,2320
10205,431,4433,324,0,2312
10205,431,4446,325,0,2320
10205,431,4460,326,0,2312
10205,431,4472,327,0,2320
10205,431,4486,328,0,2312
10205,431,4500,329,0,2320
10205,431,4513,330,0,2312
10205,431,4527,331,1,1924
10205,431,4538,332,0,2312
10205,431,4554,333,0,2320
10205,431,4566,334,0,2312
10205,431,4580,335,0,2320
10205,431,4593,336,0,2312
10205,431,4605,337,0,2320
10205,431,4619,338,0,2312
10205,431,4633,339,0,2320
10205,431,4646,340,0,2312
10205,431,4660,341,1,1924
10205,431,4674,342,0,2312
10205,431,4686,343,0,2320
10205,431,4700,344,0,2312
10205,431,4713,345,0,2320
10205,431,4727,346,0,2312
10205,431,4738,347,0,2320
10205,431,4754,348,0,2312
10205,431,4766,349,0,2320
10205,431,4780,350,0,2312
10205,431,4793,351,1,1924
10205,431,4805,352,0,2312
10205,431,4821,353,0,2320
10205,431,4833,354,0,2312
10205,431,4847,355,0,2320
10205,431,4860,356,0,2312
10205,431,4874,357,0,2320
10205,431,4886,358,0,2312
10205,431,4900,359,0,2320
10205,431,4913,360,0,2312
10205,431,4927,361,1,1924
10205,431,4938,362,0,2312
10205,431,4954,363,0,2320
10205,431,4966,364,0,2312
10205,431,4980,365,0,2320
10205,431,4994,366,0,2312
10205,431,5007,367,0,2320
10205,431,5021,368,0,2312
10205,431,5033,369,0,2320
10205,431,5047,370,0,2312
10205,431,5060,371,1,1924
10205,431,5074,372,0,2312
10205,431,5086,373,0,2320
10205,431,5100,374,0,2312
10205,431,5113,375,0,2320
10205,431,5127,376,0,2312
10205,431,5141,377,0,2320
10205,431,5154,378,0,2312
10205,431,5168,379,0,2320
10205,431,5179,380,0,2312
10205,431,5194,381,1,1924
10205,431,5205,382,0,2312
10205,431,5221,383,0,2320
10205,431,5233,384,0,2312
10205,431,5247,385,0,2320
10205,431,5260,386,0,2312
10205,431,5274,387,0,2320
10205,431,5285,388,0,2312
10205,431,5300,389,0,2320
10205,431,5315,390,0,2312
10205,431,5327,391,1,1924
10205,431,5341,392,0,2312
10205,431,5352,393,0,2320
10205,431,5368,394,0,2312
10205,431,5380,395,0,2320
10205,431,5394,396,0,2312
10205,431,5405,397,0,2320
10205,431,5421,398,0,2312
10205,431,5433,399,0,2320
10205,431,5447,400,0,2312
10205,431,5460,401,1,1924
10205,431,5474,402,0,2312
10205,431,5488,403,0,2320
10205,431,5500,404,0,2312
10205,431,5515,405,0,2320
10205,431,5527,406,0,2312
10205,431,5541,407,0,2320
10205,431,5554,408,0,2312
10205,431,5568,409,0,2320
